NIS,Commune,Latitude,Longitude
24007,Begijnendijk,51.0199103,4.78224324200005
24008,Bekkevoort,50.9432348980001,4.97667494400002
24009,Bertem,50.865943099,4.63044493600006
24011,Bierbeek,50.826988133,4.75375799300002
24014,Boortmeerbeek,50.982193511,4.57193126900006
24016,Boutersem,50.828632225,4.82666787500006
24020,Diest,50.9847577620001,5.05000534300007
24028,Geetbets,50.891292278,5.11482864600003
24033,Haacht,50.970272062,4.63589697500004
24038,Herent,50.902969715,4.67278369600007
24041,Hoegaarden,50.773808413,4.88793464200006
24043,Holsbeek,50.9266451,4.80548562700005
24045,Huldenberg,50.7890913890001,4.58392040200005
24048,Keerbergen,51.0035718880001,4.62964995
24054,Kortenaken,50.9085794480001,5.06085914
24055,Kortenberg,50.885560114,4.53868801200002
24059,Landen,50.7533572620001,5.08151530300006
24062,Louvain,50.8789008620001,4.70119961400007
24066,Lubbeek,50.883522525,4.84006799600007
24086,Oud-Heverlee,50.8269269200001,4.69025892600007
24094,Rotselaar,50.951861406,4.70961578400005
24104,Tervuren,50.8243824460001,4.51210497800002
24107,Tirlemont,50.806958427,4.93775101900007
24109,Tremelo,50.9912524100001,4.70464103900002
24130,Léau,50.8331700160001,5.10665232400004
24133,Linter,50.805569027,5.06207014800003
24134,Montaigu-Zichem,50.9795380370001,4.97508998700005
24135,Tielt-Winge,50.9360810060001,4.90955257200005
24137,Glabbeek,50.872076394,4.95659812100007
25005,Beauvechain,50.7809650130001,4.77252562400002
25014,Braine-l’Alleud,50.6828802840001,4.36931904500005
25015,Braine-le-Château,50.682470267,4.26945088200006
25018,Chaumont-Gistoux,50.6840524850001,4.69762079600002
25023,Court-Saint-Etienne,50.6441612620001,4.56852488900006
25031,Genappe,50.6105092720001,4.44532956300003
25037,Grez-Doiceau,50.738638746,4.69626673500005
25043,Incourt,50.6918136370001,4.79848744600002
25044,Ittre,50.6489810590001,4.26308433
25048,Jodoigne,50.724423308,4.86699039400003
25050,La Hulpe,50.731298398,4.48921256900007
25068,Mont-Saint-Guibert,50.6367726730001,4.61248060600008
25072,Nivelles,50.5978765350001,4.32346878400006
25084,Perwez (Nivelles),50.623843858,4.81383799300005
25091,Rixensart,50.712649449,4.52141435400006
25105,Tubize,50.6933586690001,4.20534866400004
25107,Villers-la-Ville,50.572547426,4.53465635600003
25110,Waterloo,50.715330748,4.39576107700003
25112,Wavre,50.7160437520001,4.60824806600004
25117,Chastre,50.6110236,4.64457948800003
25118,Hélécine,50.757732365,4.99062289200003
25119,Lasne,50.6977764170001,4.47154243900007
25120,Orp-Jauche,50.7003336700001,4.98849102600008
25121,Ottignies-Louvain-la-Neuve,50.6651224460001,4.56630287700006
25122,Ramillies,50.644052904,4.87076416200006
25123,Rebecq,50.6653385490001,4.13258355100004
25124,Walhain,50.6180753940001,4.69534308600004
31003,Beernem,51.139856862,3.33320491
31004,Blankenberge,51.310874751,3.13224613300002
31005,Bruges,51.208297648,3.22713522600003
31006,Damme,51.2516593330001,3.28169390200003
31012,Jabbeke,51.1828634230001,3.09482800400002
31022,Oostkamp,51.1546985520001,3.23502365600007
31033,Torhout,51.06459742,3.10166634100005
31040,Zedelgem,51.1427107170001,3.13640410300007
31042,Zuienkerke,51.2653617650001,3.15464003900007
31043,Knokke-Heist,51.343277105,3.28987061100003
32003,Dixmude,51.033568539,2.86460060700006
32006,Houthulst,50.978504576,2.95107146500004
32010,Koekelare,51.0891719970001,2.97888946400008
32011,Kortemark,51.0253686830001,3.04172682100005
32030,Lo-Reninge,50.97975079,2.74947321500002
33011,Ypres,50.8514516330001,2.88615049600003
33016,Messines,50.7655384560001,2.89770896900006
33021,Poperinge,50.8554179430001,2.72759556700004
33029,Wervik,50.778078479,3.04363551300003
33037,Zonnebeke,50.873334517,2.98768878700002
33039,Heuvelland,50.7806395310001,2.82364994
33040,Langemark-Poelkapelle,50.914758061,2.91748124100008
33041,Vleteren,50.9325756060001,2.73828417500005
34002,Anzegem,50.83223186,3.47811843400007
34003,Avelgem,50.7758739700001,3.44424152800002
34009,Deerlijk,50.8519950570001,3.35294897800003
34013,Harelbeke,50.8564626940001,3.31135982900003
34022,Courtrai,50.828128512,3.26467290100004
34023,Kuurne,50.8501272230001,3.28613347300006
34025,Lendelede,50.886048573,3.23870698900004
34027,Menin,50.7960379960001,3.12014391500003
34040,Waregem,50.885087819,3.43276196800002
34041,Wevelgem,50.808589317,3.18146455700003
34042,Zwevegem,50.8131175330001,3.34050250500007
34043,Espierres-Helchin,50.7205098840001,3.36024003500006
35002,Bredene,51.2404538330001,2.96518763
35005,Gistel,51.154061739,2.96143377200002
35006,Ichtegem,51.1293684890001,3.02697017300005
35011,Middelkerke,51.1849980980001,2.82130772300007
35013,Ostende,51.226382191,2.91795245900005
35014,Oudenburg,51.1845722570001,3.00244922800005
35029,De Haan,51.2756831880001,3.02991877400007
36006,Hooglede,50.978687683,3.08266658600007
36007,Ingelmunster,50.9201135430001,3.25559328600002
36008,Izegem,50.920317626,3.21409530100004
36010,Ledegem,50.8590344,3.13441439700006
36011,Lichtervelde,51.0278097230001,3.13993687100003
36012,Moorslede,50.891291811,3.06382211800008
36015,Roulers,50.9445347930001,3.12479421
36019,Staden,50.9745154500001,3.01415621800004
37002,Dentergem,50.9643414160001,3.41904569100006
37007,Meulebeke,50.9489092860001,3.28839675200004
37010,Oostrozebeke,50.9207403660001,3.33430069900004
37011,Pittem,50.995253985,3.26628709500005
37012,Ruiselede,51.041069941,3.39708307700005
37015,Tielt (Tielt),51.0010564200001,3.32739341200005
37017,Wielsbeke,50.911105299,3.37317952300003
37018,Wingene,51.057870301,3.27713949300005
37020,Ardooie,50.979567681,3.19690777700004
38002,Alveringem,51.01198478,2.70730799600005
38008,La Panne,51.0967241130001,2.58824475100005
38014,Koksijde,51.1186006040001,2.63443136500007
38016,Nieuport,51.1292045960001,2.75142936700007
38025,Furnes,51.0699685330001,2.66112850500002
41002,Alost (Alost),50.9385816760001,4.03939796
41011,Denderleeuw,50.8831916880001,4.08055677100003
41018,Grammont,50.7719911200001,3.88295173400007
41024,Haaltert,50.899989797,4.00471045900002
41027,Herzele,50.8846537570001,3.89300845300005
41034,Lede,50.9665297930001,3.97792758
41048,Ninove,50.8329831660001,4.01746370800004
41063,Sint-Lievens-Houtem,50.9203848550001,3.85951987600004
41081,Zottegem,50.869847603,3.81068509400006
41082,Erpe-Mere,50.923773447,3.94367166500007
42003,Berlare,51.025086064,4.00424389400007
42004,Buggenhout,51.015076315,4.20281487700004
42006,Termonde,51.0310621890001,4.09870052300005
42008,Hamme (Termonde),51.097910208,4.13800399100006
42010,Laarne,51.0297265660001,3.84990745100004
42011,Lebbeke,51.0004363300001,4.12844711500003
42023,Waasmunster,51.1093190080001,4.08381226400007
42025,Wetteren,51.0063884050001,3.88563583300004
42026,Wichelen,51.0094909270001,3.97140488900004
42028,Zele,51.069047821,4.03705942600004
43002,Assenede,51.2262192040001,3.75346004100004
43005,Eeklo,51.1846464930001,3.56629809
43007,Kaprijke,51.2183418170001,3.61741429
43010,Maldegem,51.2090197,3.44540057700004
43014,Sint-Laureins,51.241696286,3.52422452200005
43018,Zelzate,51.202550156,3.80927575900006
44012,De Pinte,50.9926957170001,3.65102295200006
44013,Destelbergen,51.05556354,3.79816027200008
44019,Evergem,51.1105529650001,3.70769413400006
44020,Gavere,50.927705766,3.66004455900003
44021,Gand,51.054486577,3.72488365200007
44034,Lochristi,51.0959054840001,3.83072124100005
44040,Melle,51.0031554700001,3.79874129
44043,Merelbeke,50.993790145,3.74636742500007
44045,Moerbeke (Gand),51.1724367630001,3.93830500300004
44048,Nazareth,50.959856863,3.59711544700002
44052,Oosterzele,50.9454514450001,3.80766024300004
44064,Sint-Martens-Latem,51.0212264570001,3.63971457600007
44073,Wachtebeke,51.1688728350001,3.85820512500004
44081,Zulte,50.935155616,3.46624324500004
44083,Deinze,50.9822141550001,3.52632965100003
44084,Aalter,51.08734295,3.44440412600005
44085,Lievegem,51.094595444,3.60958525
45035,Audenarde,50.843910001,3.60373048700006
45041,Renaix,50.747815234,3.60108117800007
45059,Brakel,50.8035991300001,3.76400640700007
45060,Kluisbergen,50.7887961640001,3.51358468100005
45061,Wortegem-Petegem,50.8544430210001,3.50568013400004
45062,Horebeke,50.8377532100001,3.68695286700006
45063,Lierde,50.812684398,3.82403348800005
45064,Maarkedal,50.8117023250001,3.62597890900003
45065,Zwalin,50.8777629090001,3.73255684500003
45068,Kruisem,50.9049093680001,3.52769545900003
46003,Beveren (Saint-Nicolas),51.212808372,4.25662896600005
46013,Kruibeke,51.1710999590001,4.31337376600004
46014,Lokeren,51.1039170560001,3.98919958800008
46020,Sint-Gillis-Waas,51.217034084,4.12959559100005
46021,Saint-Nicolas (Saint-Nicolas),51.1648377390001,4.13909383200007
46024,Stekene,51.2058392600001,4.04086638600006
46025,Tamise,51.124665689,4.21393395100006
51004,Ath,50.630567994,3.77709100300007
51008,Beloeil,50.520682836,3.6803169
51009,Bernissart,50.4756537910001,3.65136533100002
51012,Brugelette,50.5952754910001,3.85196910300004
51014,Chièvres,50.5868595410001,3.80998074400003
51017,Ellezelles,50.733747367,3.68133059
51019,Flobecq,50.738422954,3.73400248200005
51065,Frasnes-lez-Anvaing,50.666719238,3.61845104200006
51067,Enghien,50.6955807520001,4.04072959600006
51068,Silly,50.6482498450001,3.92355097100005
51069,Lessines,50.7120205800001,3.82896237
52010,Chapelle-lez-Herlaimont,50.471405281,4.27984855800003
52011,Charleroi,50.4120893750001,4.44352565500003
52012,Châtelet,50.416444986,4.52258390400004
52015,Courcelles,50.457825718,4.37569885500005
52018,Farciennes,50.4315340900001,4.54646592400007
52021,Fleurus,50.4880411890001,4.55197437100003
52022,Fontaine-l’Evêque,50.4123467410001,4.32421819
52025,Gerpinnes,50.3381019270001,4.52836089
52048,Montigny-le-Tilleul,50.379440446,4.38014757
52055,Pont-à-Celles,50.5124104060001,4.36148161400007
52074,Aiseau-Presles,50.4165499420001,4.57111392700006
52075,Les Bons Villers,50.5321439150001,4.44645672
53014,Boussu,50.4339356620001,3.79647277700008
53020,Dour,50.3958096700001,3.77998388600002
53028,Frameries,50.4112606950001,3.89164051600005
53039,Hensies,50.4323502940001,3.6851554
53044,Jurbise,50.5342486920001,3.90693488900007
53046,Lens,50.556117526,3.90290964
53053,Mons,50.454850347,3.95212777500006
53065,Quaregnon,50.443516355,3.86453211
53068,Quiévrain,50.405053077,3.68273534700006
53070,Saint-Ghislain,50.4721656580001,3.81567166800005
53082,Colfontaine,50.4215654110001,3.84335966600003
53083,Honnelles,50.3490327320001,3.73481945
53084,Quévy,50.3795855480001,4.02908198900008
55004,Braine-le-Comte,50.610832617,4.13681982500003
55035,Le Roeulx,50.5012408920001,4.10926531800004
55040,Soignies,50.5794139920001,4.06860510700005
55050,Ecaussinnes,50.569277513,4.17508641600006
55085,Seneffe,50.5296189680001,4.25688267600003
55086,Manage,50.4901033300001,4.22702807
56001,Anderlues,50.406771496,4.27074145100005
56005,Beaumont,50.237140998,4.23499191800005
56016,Chimay,50.0488658130001,4.31522005600004
56022,Erquelinnes,50.3100188540001,4.12187838800003
56029,Froidchapelle,50.1510534220001,4.32946524200003
56044,Lobbes,50.345068031,4.26535533600003
56049,Merbes-le-Château,50.3238335820001,4.16549719500006
56051,Momignies,50.030001842,4.16618308
56078,Thuin,50.339104483,4.28881966
56086,Ham-sur-Heure-Nalinnes,50.321597534,4.39245801800007
56088,Sivry-Rance,50.167594539,4.18097923800002
57003,Antoing,50.5656758650001,3.44886353400005
57018,Celles (Tournai),50.710202021,3.45824829900005
57027,Estaimpuis,50.6868569820001,3.27022766900006
57062,Pecq,50.6860070070001,3.34006344200003
57064,Péruwelz,50.5077664720001,3.5911774
57072,Rumes,50.549188842,3.34131889200006
57081,Tournai,50.6029580690001,3.38681117400006
57093,Brunehaut,50.5138327590001,3.41664330900005
57094,Leuze-en-Hainaut,50.6007039620001,3.62140678800006
57095,Mont-de-l’Enclus,50.743758332,3.50704165300004
57096,Mouscron,50.7434684630001,3.21413324
57097,Comines-Warneton,50.768353733,2.99931357200006
58001,La Louvière,50.4795443730001,4.18497795700006
58002,Binche,50.41063122,4.16551057700002
58003,Estinnes,50.39705108,4.09776490200005
58004,Morlanwelz,50.4561822300001,4.24198879400006
61003,Amay,50.550839497,5.32472524400004
61010,Burdinne,50.5833837210001,5.07349028400006
61012,Clavier,50.411923061,5.36384105300004
61019,Ferrières,50.4001359960001,5.60611010700006
61024,Hamoir,50.4255455950001,5.52841953400002
61028,Héron,50.528645447,5.13979702
61031,Huy,50.5182958990001,5.24119335200004
61039,Marchin,50.479935778,5.22627745700004
61041,Modave,50.4832561360001,5.29810312700005
61043,Nandrin,50.5065094330001,5.41958901200007
61048,Ouffet,50.438301321,5.46659590100006
61063,Verlaine,50.605092369,5.32204225200007
61068,Villers-Le-Bouillet,50.5692975440001,5.26366774300004
61072,Wanze,50.5373607110001,5.21344909300007
61079,Anthisnes,50.481453195,5.52162171500004
61080,Engis,50.5827525610001,5.40404449800008
61081,Tinlot,50.478415157,5.37819603400004
62003,Ans,50.6674972390001,5.50738176800007
62006,Awans,50.666592419,5.46351894300005
62009,Aywaille,50.475764585,5.67722536900004
62011,Bassenge,50.7590593680001,5.61037336400005
62015,Beyne-Heusay,50.6228014,5.65150331500007
62022,Chaudfontaine,50.591811267,5.61036706900006
62026,Comblain-au-Pont,50.4758111830001,5.57564049700005
62027,Dalhem,50.7432451820001,5.73052601900002
62032,Esneux,50.533836611,5.56817323600006
62038,Fléron,50.617119072,5.68152563900003
62051,Herstal,50.6649688410001,5.63040984800006
62060,Juprelle,50.710767602,5.52810881200003
62063,Liège,50.6453615780001,5.57563156400005
62079,Oupeye,50.735458964,5.66732543100005
62093,Saint-Nicolas (Liège),50.6319488620001,5.53841755500002
62096,Seraing,50.6149592180001,5.50919868700004
62099,Soumagne,50.6331026730001,5.73180284600005
62100,Sprimont,50.5055825810001,5.66253888500006
62108,Visé,50.735018918,5.69353165200005
62118,Grâce-Hollogne,50.6324135030001,5.47680375400006
62119,Blegny,50.6724333070001,5.72439179100007
62120,Flémalle,50.5990891710001,5.47011169400002
62121,Neupré,50.5355276340001,5.48085084800005
62122,Trooz,50.5769652340001,5.67536865400007
63001,Amblève,50.3541479090001,6.16844053700004
63003,Aubel,50.7055031190001,5.85867762800007
63004,Baelen,50.629854,5.97122683800006
63012,Bullange,50.4061302100001,6.25607026
63013,Butgenbach,50.4216176800001,6.17810687300005
63020,Dison,50.608502914,5.85466221200005
63023,Eupen,50.6321460790001,6.02976666700005
63035,Herve,50.6394065900001,5.7937756
63038,Jalhay,50.558532191,5.96765756
63040,La Calamine,50.715836462,6.01320819200004
63045,Lierneux,50.283726415,5.79474587100003
63046,Limbourg,50.6198587470001,5.94225657500004
63048,Lontzen,50.661678345,5.98577150800003
63049,Malmedy,50.4262016550001,6.02738049100003
63057,Olne,50.5907157190001,5.74815181700006
63058,Pepinster,50.5669982630001,5.80360248600005
63061,Raeren,50.6759229400001,6.11134233700005
63067,Saint-Vith,50.280498924,6.12573487700007
63072,Spa,50.493440455,5.86674550700008
63073,Stavelot,50.3944889970001,5.93038911300005
63075,Stoumont,50.4076344380001,5.80795352900003
63076,Theux,50.5349734380001,5.81334771100006
63079,Verviers,50.593103345,5.86748657700002
63080,Waimes,50.4141659570001,6.10960171500005
63084,Welkenraedt,50.6613956780001,5.97425860900006
63086,Trois-Ponts,50.375503671,5.87262086400006
63087,Burg-Reuland,50.220758275,6.07796986800003
63088,Plombières,50.73276846,5.96707764600006
63089,Thimister-Clermont,50.653048878,5.86448805900005
64008,Berloz,50.6986003860001,5.21136871500005
64015,Braives,50.627841522,5.14847757400003
64021,Crisnée,50.714691885,5.39553226900006
64023,Donceel,50.639382992,5.32326422400007
64025,Fexhe-le-Haut-Clocher,50.6640826060001,5.39905245900007
64029,Geer,50.668204351,5.17094628
64034,Hannut,50.6738021560001,5.07935932400005
64047,Lincent,50.7144509450001,5.03312387600005
64056,Oreye,50.728719197,5.35361019300007
64063,Remicourt,50.6784305480001,5.32037360700002
64065,Saint-Georges-sur-Meuse,50.600782355,5.35635350600006
64074,Waremme,50.698034523,5.25647925400006
64075,Wasseiges,50.6238222650001,5.00107702500003
64076,Faimes,50.6573246630001,5.25202596800005
71002,As,51.0073316350001,5.58880542500003
71004,Beringen,51.0635488120001,5.21926589600002
71011,Diepenbeek,50.9084396970001,5.42020435800003
71016,Genk,50.9651960900001,5.49486328700004
71017,Gingelom,50.749909245,5.13497206100004
71020,Halen,50.947533848,5.11434807100005
71022,Hasselt,50.9309801950001,5.33691130400007
71024,Herck-la-Ville,50.9353280770001,5.16652760300002
71034,Bourg-Léopold,51.119372823,5.26389321100004
71037,Lummen,50.986476484,5.19170813400007
71045,Nieuwerkerken (Hasselt),50.864919012,5.19311832200003
71053,Saint-Trond,50.816664105,5.18137826500003
71057,Tessenderlo,51.068011476,5.08776428800007
71066,Zonhoven,50.9915534240001,5.36646918700006
71067,Zutendaal,50.93332501,5.57212232600006
71069,Ham,51.101437763,5.14875360800005
71070,Heusden-Zolder,51.0242833400001,5.31395608800005
72003,Bocholt,51.173756558,5.57922371
72004,Bree,51.1420402700001,5.59742597100006
72018,Kinrooi,51.1446033390001,5.77404298300007
72020,Lommel,51.2302956890001,5.30444545700004
72021,Maaseik,51.0951413770001,5.79213941400008
72030,Peer,51.132597397,5.44996594200006
72037,Hamont-Achel,51.251051562,5.54554088900005
72038,Hechtel-Eksel,51.124584424,5.36601116100007
72039,Houthalen-Helchteren,51.0285412790001,5.37242227700006
72041,Dilsen-Stokkem,51.0370098500001,5.72587943
72042,Oudsbergen,51.0958586530001,5.52099119200005
72043,Pelt,51.2110185,5.42303685
73001,Alken,50.875287675,5.30579297300005
73006,Bilzen,50.8709416070001,5.51783418500003
73009,Looz,50.8015097270001,5.34557222
73022,Heers,50.7526822730001,5.29522445300006
73028,Herstappe,50.726463864,5.42600632
73032,Hoeselt,50.8501158180001,5.48742947900007
73040,Kortessem,50.8584673130001,5.39033754300004
73042,Lanaken,50.8892137300001,5.65204713400004
73066,Riemst,50.812326446,5.59721394200005
73083,Tongres,50.780391417,5.46416869500007
73098,Wellen,50.8410061270001,5.33483969500003
73107,Maasmechelen,50.963213726,5.69651572200007
73109,Fourons,50.7597148470001,5.75988997200005
81001,Arlon,49.6836744190001,5.81677936
81003,Attert,49.7517546010001,5.78411984400003
81004,Aubange,49.5613056330001,5.83035565600005
81013,Martelange,49.8305955120001,5.73522882900005
81015,Messancy,49.5948500600001,5.8141319
82003,Bastogne,50.0022780730001,5.71767995400006
82005,Bertogne,50.0832481350001,5.66679364700002
82009,Fauvillers,49.8507203180001,5.66669753900004
82014,Houffalize,50.130287518,5.78975494300005
82032,Vielsalm,50.284728369,5.91689395400005
82036,Vaux-sur-Sûre,49.910317154,5.56534521800006
82037,Gouvy,50.224565297,5.91738866600002
82038,Sainte-Ode,50.0358702230001,5.52457603500005
83012,Durbuy,50.3517844450001,5.49636503700003
83013,Erezée,50.293619463,5.55782524400007
83028,Hotton,50.2702192610001,5.44940195900006
83031,La Roche-en-Ardenne,50.181271128,5.57535788800004
83034,Marche-en-Famenne,50.2260636180001,5.34022837700007
83040,Nassogne,50.1284072670001,5.34216009600004
83044,Rendeux,50.234664019,5.50964650400005
83049,Tenneville,50.0922054220001,5.52268513400003
83055,Manhay,50.2909895130001,5.67554311
84009,Bertrix,49.8547104140001,5.25648338200006
84010,Bouillon,49.7949341710001,5.06793228300006
84016,Daverdisse,50.0014139310001,5.01747309200005
84029,Herbeumont,49.7818160690001,5.23711004900002
84033,Léglise,49.7992133290001,5.53597599500006
84035,Libin,49.9811796130001,5.25643902600007
84043,Neufchâteau (Neufchâteau),49.8402053670001,5.4354539
84050,Paliseul,49.903748148,5.13726783700002
84059,Saint-Hubert,50.025050386,5.37389923400002
84068,Tellin,50.081638314,5.21628275100005
84075,Wellin,50.082138334,5.11351156500007
84077,Libramont-Chevigny,49.9152502960001,5.37623565
85007,Chiny,49.6944268920001,5.41093105500005
85009,Etalle,49.6737141680001,5.60160311500005
85011,Florenville,49.7006620550001,5.31010205400003
85024,Meix-devant-Virton,49.6045002600001,5.47862274
85026,Musson,49.5581422710001,5.70519431900004
85034,Saint-Léger (Virton),49.6125729820001,5.65483611900004
85039,Tintigny,49.6831602950001,5.51382270900007
85045,Virton,49.5668472200001,5.53134660500007
85046,Habay,49.731734472,5.65411798500003
85047,Rouvroy,49.553926668,5.49827209600005
91005,Anhée,50.3098373120001,4.87711222100006
91013,Beauraing,50.110312311,4.95643217
91015,Bièvre,49.937951706,5.02158230100002
91030,Ciney,50.296644315,5.10135538600002
91034,Dinant,50.2593191500001,4.91292111500007
91054,Gedinne,49.980704904,4.93671097100002
91059,Hamois,50.325796552,5.12077475
91064,Havelange,50.385719479,5.24476734400002
91072,Houyet,50.1869437710001,5.00695923300003
91103,Onhaye,50.2418475310001,4.83931527500005
91114,Rochefort,50.1591660080001,5.22326932100003
91120,Somme-Leuze,50.28976011,5.33988398400004
91141,Yvoir,50.3260131500001,4.87848796
91142,Hastière,50.2128183720001,4.82068988700007
91143,Vresse-sur-Semois,49.8725597220001,4.93377824700002
92003,Andenne,50.489282519,5.09568492
92006,Assesse,50.3718897890001,5.02048405700003
92035,Eghezée,50.591674379,4.90599521200005
